step,total_loss,adv_loss,style_loss,content_loss,tv_loss,target_confidence,top1
1.0,12057.296875,9.470329284667969,0.15012431144714355,0.0,0.035984039306640625,7.710600038990378e-05,446.0
50.0,658.2796630859375,0.16469867527484894,0.005915936082601547,184.1813201904297,0.12011826038360596,0.8481492400169373,498.0
