step,total_loss,adv_loss,style_loss,content_loss,tv_loss,target_confidence,top1
1.0,34130.31640625,10.685881614685059,0.42596110701560974,0.0,0.049443282186985016,2.2865495338919573e-05,610.0
50.0,960.52392578125,0.6894232034683228,0.007995620369911194,317.4271240234375,0.13420569896697998,0.5018654465675354,498.0
100.0,511.9952392578125,0.23316867649555206,0.0031510754488408566,258.7433776855469,0.12155815958976746,0.7920199632644653,498.0
